config_tag,classifier,permutation_index,balanced_accuracy
N4G4,KNN,322,0.5501282051282051
N4G4,KNN,323,0.4847435897435897
N4G4,KNN,324,0.4667948717948718
N4G4,KNN,325,0.44705128205128203
N4G4,KNN,326,0.4182051282051282
N4G4,KNN,327,0.4793589743589744
N4G4,KNN,328,0.5505128205128205
N4G4,KNN,329,0.47884615384615387
N4G4,KNN,330,0.5257692307692308
N4G4,KNN,331,0.5185897435897435
N4G4,KNN,332,0.47833333333333333
N4G4,KNN,333,0.4601282051282052
N4G4,KNN,334,0.47782051282051285
N4G4,KNN,335,0.5538461538461538
N4G4,KNN,336,0.5341025641025641
N4G4,KNN,337,0.4238461538461539
N4G4,KNN,338,0.5321794871794873
N4G4,KNN,339,0.517051282051282
N4G4,KNN,340,0.44243589743589745
N4G4,KNN,341,0.4808974358974359
N4G4,KNN,342,0.4974358974358974
N4G4,KNN,343,0.4920512820512821
N4G4,KNN,344,0.49064102564102563
N4G4,KNN,345,0.5293589743589744
N4G4,KNN,346,0.5148717948717949
N4G4,KNN,347,0.49910256410256415
N4G4,KNN,348,0.456025641025641
N4G4,KNN,349,0.4700000000000001
N4G4,KNN,350,0.47205128205128205
N4G4,KNN,351,0.5117948717948718
N4G4,KNN,352,0.5656410256410257
N4G4,KNN,353,0.43269230769230765
N4G4,KNN,354,0.47692307692307695
N4G4,KNN,355,0.49141025641025643
N4G4,KNN,356,0.5811538461538461
N4G4,KNN,357,0.5074358974358975
N4G4,KNN,358,0.5092307692307693
N4G4,KNN,359,0.5153846153846154
N4G4,KNN,360,0.5371794871794872
N4G4,KNN,361,0.48743589743589744
N4G4,KNN,362,0.5183333333333333
N4G4,KNN,363,0.5980769230769231
N4G4,KNN,364,0.521025641025641
N4G4,KNN,365,0.442051282051282
N4G4,KNN,366,0.5162820512820513
N4G4,KNN,367,0.5074358974358975
N4G4,KNN,368,0.4866666666666667
N4G4,KNN,369,0.5157692307692308
N4G4,KNN,370,0.49435897435897436
N4G4,KNN,371,0.5420512820512821
N4G4,KNN,372,0.5253846153846154
N4G4,KNN,373,0.5258974358974359
N4G4,KNN,374,0.4130769230769231
N4G4,KNN,375,0.47756410256410264
N4G4,KNN,376,0.536025641025641
N4G4,KNN,377,0.5156410256410257
N4G4,KNN,378,0.49448717948717946
N4G4,KNN,379,0.41089743589743594
N4G4,KNN,380,0.42371794871794877
N4G4,KNN,381,0.5526923076923077
N4G4,KNN,382,0.5235897435897435
N4G4,KNN,383,0.4791025641025641
N4G4,KNN,384,0.5444871794871795
N4G4,KNN,385,0.5314102564102564
N4G4,KNN,386,0.582948717948718
N4G4,KNN,387,0.5019230769230769
N4G4,KNN,388,0.4258974358974359
N4G4,KNN,389,0.4873076923076923
N4G4,KNN,390,0.5305128205128206
